MLS,sold_price,zipcode,longitude,latitude,lot_acres,taxes,year_built,bedrooms,bathrooms,sqrt_ft,garage,kitchen_features,fireplaces,floor_covering,HOA,price_per_sqft,tax_price_ratio,HOA_category
21605028,570000.0,85742,-111.021414,32.420945,0.83,2606.32,2016-01-01,3,3.0,2327.0,3.0,"Dishwasher, Garbage Disposal, Microwave, Oven",0.0,"Carpet, Ceramic Tile",75.0,244.95058014611087,0.004572491228070175,Low
21610151,480000.0,85718,-110.876291,32.328581,0.83,5911.96,1981-01-01,3,5.0,3495.0,2.0,"Compactor, Dishwasher, Garbage Disposal, Refrigerator, Microwave, Oven",2.0,"Carpet, Ceramic Tile, Natural Stone",258.0,137.3390557939914,0.012316583333333334,Medium
21602798,549000.0,85750,-110.863263,32.323715,0.56,4849.35,1998-01-01,4,3.0,2724.0,3.0,"Dishwasher, Garbage Disposal, Microwave, Oven",2.0,"Carpet, Ceramic Tile",49.0,201.5418502202643,0.008833060109289618,Low
21303101,525000.0,85718,-110.887182,32.277437,0.79,5284.0,1980-01-01,4,4.0,4530.0,2.0,"Dishwasher, Garbage Disposal, Refrigerator, Microwave, Oven",2.0,"Carpet, Ceramic Tile",3.0,115.89403973509934,0.010064761904761904,Low
21310530,540000.0,85750,-110.844537,32.3254,0.17,3977.0,1994-01-01,3,2.0,2312.0,2.0,"Dishwasher, Garbage Disposal, Refrigerator, Microwave, Oven",1.0,Concrete,123.0,233.56401384083046,0.0073648148148148145,Medium
21327397,555000.0,85749,-110.806224,32.264142,0.82,5648.2,2001-01-01,3,3.0,2939.0,3.0,"Dishwasher, Garbage Disposal, Refrigerator, Microwave, Oven",3.0,"Ceramic Tile, Wood",42.0,188.8397414086424,0.010176936936936937,Low
21801527,555000.0,85745,-111.044832,32.262987,2.8,7333.0,1990-01-01,4,4.0,4608.0,2.0,"Compactor, Dishwasher, Double Sink, Garbage Disposal, Gas Range, Indoor Grill, Island, Lazy Susan, Pantry: Closet, Refrigerator, Water Purifier, Countertops: Corian, Oven: Double Wall Ovens",3.0,"Carpet, Mexican Tile",0.0,120.44270833333333,0.013212612612612612,No HOA
21725939,550000.0,85749,-110.730514,32.265265,0.89,5132.64,1996-01-01,4,3.0,3300.0,3.0,"Desk, Dishwasher, Double Sink, Garbage Disposal, Gas Range, Island, Lazy Susan, Pantry: Walk-In, Refrigerator, Water Purifier, Appliance Color: Almond, Countertops: travertine, Oven: double - electric",2.0,"Carpet, Ceramic Tile",37.0,166.66666666666666,0.009332072727272728,Low
21832193,540000.0,85715,-110.864451,32.264286,0.59,6795.1,1976-01-01,4,3.0,3832.0,2.0,"Desk, Dishwasher, Double Sink, Electric Range, Garbage Disposal, Pantry: Walk-In, Refrigerator, Wet Bar, Appliance Color: Stainless, Countertops: Granite, Oven: double",1.0,"Carpet, Ceramic Tile",58.0,140.91858037578288,0.01258351851851852,Low
21819969,537000.0,85739,-110.893332,32.503962,1.03,5777.72,2005-01-01,4,3.0,3904.0,3.0,"Desk, Dishwasher, Garbage Disposal, Gas Range, Island, Lazy Susan, Prep Sink, Wet Bar, Appliance Color: Stainless, Countertops: Granite, Oven: Double",2.0,"Ceramic Tile, Laminate, Wood",0.0,137.5512295081967,0.01075925512104283,No HOA
21906361,565000.0,85641,-110.801606,31.94961,1.39,6244.94,2006-01-01,4,3.0,3591.0,3.0,"Dishwasher, Double Sink, Garbage Disposal, Gas Range, Island, Pantry: Walk-In, Refrigerator, Reverse Osmosis, Warming Drawer, Appliance Color: Stainless, Countertops: Granite, Microwave: Stainless, Oven: Stainless Steel",1.0,"Ceramic Tile, Laminate",59.0,157.3377889167363,0.011052991150442478,Low
21906510,567500.0,85750,-110.854261,32.301533,0.24,4229.95,1990-01-01,3,2.0,2429.0,2.0,"Dishwasher, Gas Range, Refrigerator, Appliance Color: Black, Countertops: granite, Microwave: yes, Oven: yes",1.0,Mexican Tile,154.0,233.6352408398518,0.007453656387665198,Medium
21908205,500000.0,85619,-110.7566,32.438139,0.11,5997.24,2005-01-01,3,3.0,1996.0,1.0,"Dishwasher, Double Sink, Garbage Disposal, Gas Range, Lazy Susan, Pantry: Walk-In, Refrigerator, Appliance Color: Black, Countertops: Granite, Microwave: Black, Oven: Heartland",1.0,"Carpet, Ceramic Tile, Wood",0.0,250.50100200400803,0.01199448,No HOA
21814850,549999.0,85739,-110.859043,32.554477,0.28,5650.12,2015-01-01,2,3.0,2617.0,3.0,"Dishwasher, Double Sink, Garbage Disposal, Gas Range, Island, Lazy Susan, Pantry: Walk-In, Refrigerator, Appliance Color: Stainless, Countertops: Granite, Microwave: Stainless/Convection, Oven: Drop-in",1.0,"Carpet, Ceramic Tile",170.0,210.16392816201758,0.01027296413266206,Medium
21325545,520000.0,85718,-110.896016,32.330885,0.84,3935.73,1963-01-01,4,4.0,2992.0,4.0,"Dishwasher, Garbage Disposal, Refrigerator, Oven",1.0,"Carpet, Ceramic Tile",0.0,173.79679144385025,0.007568711538461539,No HOA
21404415,530000.0,85755,-110.986934,32.437403,0.54,4092.58,2006-01-01,3,3.0,2300.0,3.0,"Dishwasher, Garbage Disposal, Refrigerator, Microwave, Oven",1.0,"Carpet, Ceramic Tile",45.0,230.43478260869566,0.007721849056603773,Low
21419226,560000.0,85739,-110.893009,32.529003,0.22,3861.44,2000-01-01,3,3.0,2624.0,3.0,"Dishwasher, Garbage Disposal, Refrigerator, Microwave, Oven",0.0,Ceramic Tile,148.0,213.41463414634146,0.0068954285714285714,Medium
21520212,555000.0,85737,-110.971176,32.418689,2.13,5738.64,2005-01-01,5,3.0,3508.0,3.0,"Dishwasher, Garbage Disposal, Refrigerator, Microwave, Oven",1.0,"Ceramic Tile, Wood",23.0,158.20980615735462,0.010339891891891892,Low
21627774,550000.0,85704,-110.98401,32.374595,3.28,5773.84,1975-01-01,4,3.0,2775.0,4.0,"Dishwasher, Garbage Disposal, Refrigerator, Microwave, Oven",2.0,"Carpet, Ceramic Tile",0.0,198.19819819819818,0.01049789090909091,No HOA
21622803,535000.0,85755,-110.981562,32.456955,0.36,6939.64,2001-01-01,3,3.0,3427.0,3.0,"Dishwasher, Garbage Disposal, Microwave, Oven",1.0,"Carpet, Ceramic Tile",220.0,156.113218558506,0.012971289719626168,Medium
21219076,550000.0,85718,-110.958488,32.320915,0.64,4598.0,1987-01-01,5,3.0,3044.0,3.0,"Dishwasher, Garbage Disposal, Refrigerator, Microwave, Oven",1.0,"Carpet, Ceramic Tile",5.0,180.6833114323259,0.00836,Low
21131100,552000.0,85658,-111.089498,32.464319,0.37,8981.89,2007-01-01,4,5.0,3972.0,3.0,"Dishwasher, Microwave, Oven",1.0,"Carpet, Natural Stone",115.0,138.97280966767372,0.016271539855072462,Medium
21302754,555000.0,85718,-110.898699,32.317349,0.54,5499.51,2002-01-01,3,3.0,3052.0,3.0,"Dishwasher, Garbage Disposal, Refrigerator, Microwave, Oven",1.0,"Carpet, Ceramic Tile",80.0,181.84796854521625,0.009909027027027027,Low
21722718,550000.0,85658,-111.121949,32.465853,0.21,5629.74,2015-01-01,4,4.0,3032.0,3.0,"Dishwasher, Garbage Disposal, Island, Pantry: Walk-In, Refrigerator, Wet Bar, Appliance Color: Stainless, Countertops: Granite",1.0,"Carpet, Ceramic Tile",49.0,181.39841688654354,0.01023589090909091,Low
21722259,569900.0,85658,-111.122172,32.465819,0.21,5943.89,2015-01-01,4,3.0,2929.0,3.0,"Dishwasher, Garbage Disposal, Gas Range, Island, Pantry: Walk-In, Refrigerator, Wet Bar, Appliance Color: Stainless",0.0,Carpet,49.0,194.57152611812904,0.01042970696613441,Low
21732170,559000.0,85641,-110.662665,32.092208,2.08,6179.23,2003-01-01,4,3.0,3079.0,2.0,"Compactor, Dishwasher, Garbage Disposal, Gas Range, Island, Pantry: Closet, Refrigerator, Water Purifier, Appliance Color: Stainless, Countertops: granite",2.0,Ceramic Tile,67.0,181.55245209483599,0.011054078711985688,Low
21809829,555000.0,85641,-110.663062,32.09339,2.06,6314.76,2005-01-01,3,3.0,2924.0,3.0,"Dishwasher, Garbage Disposal, Gas Range, Island, Pantry: Closet, Prep Sink, Refrigerator, Appliance Color: Stainless, Countertops: Granite, Microwave: Built-In, Oven: Stainless",1.0,"Carpet, Ceramic Tile",65.0,189.80848153214774,0.011377945945945947,Low
21808412,545000.0,85749,-110.739628,32.266742,0.95,5297.88,1992-01-01,6,4.0,3258.0,3.0,"Dishwasher, Double Sink, Garbage Disposal, Gas Range, Pantry: Closet, Refrigerator, Appliance Color: Stainless, Microwave: STAINLESS, Oven: STAINLESS/GAS",3.0,"Carpet, Ceramic Tile, Mexican Tile",0.0,167.280540208717,0.009720880733944955,No HOA
21809146,557000.0,85712,-110.885743,32.260132,0.26,988.47,2018-01-01,3,4.0,2485.0,2.0,"Dishwasher, Double Sink, Freezer, Garbage Disposal, Island, Lazy Susan, Pantry: Walk-In, Refrigerator, Appliance Color: Stainless, Countertops: Granite/Quartz, Microwave: Under counter, Oven: Electric range 36��",0.0,Concrete,0.0,224.14486921529175,0.0017746319569120288,No HOA
21900301,510000.0,85755,-110.93794,32.455804,0.17,3638.67,1994-01-01,2,3.0,2447.0,2.0,"Dishwasher, Gas Range, Island, Lazy Susan, Pantry: Cabinet, Refrigerator, Reverse Osmosis, Appliance Color: Stainless, Countertops: Quartz, Microwave: Stainless, Oven: Stainless",1.0,"Ceramic Tile, Laminate, Natural Stone",155.0,208.41847159787494,0.007134647058823529,Medium
21907419,550000.0,85614,-110.940929,31.878438,0.3,4916.06,2013-01-01,3,4.0,2564.0,2.5,"Pantry: Walk-In, Appliance Color: Stainless, Countertops: quartz, Oven: stainless",0.0,Ceramic Tile,213.0,214.50858034321374,0.00893829090909091,Medium
21908615,560000.0,85718,-110.880164,32.305714,1.22,3660.81,1980-01-01,3,3.0,2790.0,2.0,"Dishwasher, Garbage Disposal, Gas Range, Island, Refrigerator, Reverse Osmosis, Appliance Color: Stainless, Countertops: Granite",1.0,"Carpet, Natural Stone, Wood",0.0,200.7168458781362,0.006537160714285714,No HOA
21908181,525000.0,85742,-111.036743,32.371451,1.53,5174.75,2000-01-01,5,3.0,3259.0,3.0,"Dishwasher, Double Sink, Electric Range, Garbage Disposal, Island, Refrigerator, Appliance Color: Black, Microwave: black, Oven: double ovens",1.0,"Carpet, Ceramic Tile",0.0,161.09235961951518,0.009856666666666666,No HOA
21917296,555000.0,85750,-110.813901,32.296092,0.78,3879.35,1964-01-01,3,3.0,3230.0,2.5,"Dishwasher, Double Sink, Garbage Disposal, Gas Range, Island, Pantry: Closet, Refrigerator, Appliance Color: Stainless, Countertops: Quartz, Microwave: overhead, Oven: gas",1.0,"Ceramic Tile, Other: vinyl planks",0.0,171.8266253869969,0.00698981981981982,No HOA
21311887,557000.0,85745,-111.06586,32.240943,1.57,6992.08,2006-01-01,4,4.0,3594.0,3.0,"Dishwasher, Garbage Disposal, Oven",1.0,"Carpet, Ceramic Tile, Wood",88.0,154.98052309404562,0.012553105924596051,Low
21403017,536000.0,85750,-110.865058,32.277973,0.56,4528.14,1984-01-01,3,4.0,3121.0,2.0,"Dishwasher, Garbage Disposal, Microwave, Oven",3.0,"Carpet, Ceramic Tile, Concrete",15.0,171.73982697853253,0.008448022388059702,Low
21324890,525000.0,85737,-110.967045,32.412281,3.38,5714.0,1998-01-01,4,3.0,3297.0,3.0,"Dishwasher, Garbage Disposal, Refrigerator, Oven",2.0,"Carpet, Ceramic Tile",0.0,159.23566878980893,0.010883809523809523,No HOA
21400334,495000.0,85718,-110.876375,32.325839,0.97,4711.31,1980-01-01,3,2.0,2841.0,2.0,"Dishwasher, Garbage Disposal, Refrigerator, Microwave, Oven",1.0,"Carpet, Ceramic Tile",141.0,174.23442449841605,0.00951779797979798,Medium
21411531,545000.0,85750,-110.856225,32.288088,0.87,5344.98,1984-01-01,3,4.0,2971.0,2.0,"Dishwasher, Garbage Disposal, Refrigerator, Microwave, Oven",1.0,"Carpet, Ceramic Tile, Wood",68.0,183.43991921911814,0.009807302752293577,Low
21402837,545000.0,85742,-111.080822,32.386294,3.31,3640.39,2002-01-01,3,3.0,2777.0,3.0,"Dishwasher, Garbage Disposal, Refrigerator, Oven",2.0,Ceramic Tile,70.0,196.2549513863882,0.006679614678899082,Low
21411582,512500.0,85718,-110.952047,32.330328,0.81,4791.13,1985-01-01,4,3.0,3614.0,2.0,"Dishwasher, Garbage Disposal, Refrigerator, Oven",1.0,"Carpet, Ceramic Tile",0.0,141.80962921970115,0.009348546341463414,No HOA
21423781,535000.0,85739,-110.858866,32.544628,0.31,3906.24,2006-01-01,2,3.0,2651.0,3.0,"Dishwasher, Garbage Disposal, Refrigerator, Microwave, Oven",1.0,"Carpet, Ceramic Tile, Wood",149.0,201.8106374952848,0.007301383177570093,Medium
21500343,560000.0,85715,-110.862237,32.26314,0.73,5926.12,1970-01-01,3,3.0,3333.0,2.0,"Dishwasher, Garbage Disposal, Refrigerator, Oven",1.0,"Carpet, Ceramic Tile",48.0,168.01680168016802,0.010582357142857143,Low
21512120,552000.0,85750,-110.854508,32.288382,0.52,5939.84,1989-01-01,3,3.0,3052.0,3.0,"Dishwasher, Garbage Disposal, Refrigerator, Microwave, Oven",1.0,"Carpet, Ceramic Tile",125.0,180.86500655307995,0.010760579710144928,Medium
21502493,525000.0,85718,-110.941057,32.333584,0.94,5296.04,1993-01-01,4,3.0,3292.0,3.0,"Dishwasher, Garbage Disposal, Refrigerator, Microwave, Oven",2.0,"Carpet, Ceramic Tile, Concrete",15.0,159.4775212636695,0.010087695238095239,Low
21514283,550000.0,85737,-111.006268,32.413739,0.55,4445.94,1999-01-01,3,3.0,3025.0,3.0,"Dishwasher, Garbage Disposal, Refrigerator, Microwave, Oven",2.0,"Carpet, Concrete",17.0,181.8181818181818,0.008083527272727271,Low
21508346,522000.0,85718,-110.895976,32.328485,0.86,4852.75,1977-01-01,3,3.0,3002.0,2.0,"Dishwasher, Garbage Disposal, Refrigerator, Oven",2.0,"Mexican Tile, Other",0.0,173.88407728181213,0.009296455938697318,No HOA
21514366,527150.0,85750,-110.82352,32.274529,1.82,7269.04,1991-01-01,5,5.0,3991.0,4.0,"Compactor, Dishwasher, Garbage Disposal, Microwave, Oven",1.0,"Carpet, Ceramic Tile",0.0,132.08469055374593,0.013789319927914255,No HOA
21532096,559000.0,85718,-110.887104,32.328061,0.81,5217.0,1974-01-01,3,2.0,3787.0,2.0,"Dishwasher, Garbage Disposal, Refrigerator, Oven",2.0,"Carpet, Ceramic Tile",257.0,147.61024557697385,0.009332737030411448,Medium
21602710,569000.0,85749,-110.723684,32.244286,0.87,4897.0,1988-01-01,4,4.0,4133.0,3.0,"Dishwasher, Garbage Disposal, Refrigerator, Microwave, Oven",3.0,"Carpet, Ceramic Tile, Mexican Tile",0.0,137.67239293491411,0.008606326889279437,No HOA
21521465,525000.0,85718,-110.924317,32.321761,0.28,4848.03,2003-01-01,3,3.0,2653.0,3.0,"Dishwasher, Garbage Disposal, Microwave, Oven",2.0,"Carpet, Ceramic Tile",183.0,197.88918205804748,0.009234342857142856,Medium
21605206,545000.0,85718,-110.883863,32.319076,0.83,3897.57,1978-01-01,3,4.0,2436.0,2.0,"Dishwasher, Garbage Disposal, Oven",1.0,"Carpet, Ceramic Tile",21.0,223.72742200328406,0.007151504587155964,Low
21603489,528500.0,85737,-110.958601,32.41499,1.61,5324.31,1987-01-01,4,4.0,3007.0,2.0,"Dishwasher, Garbage Disposal, Refrigerator, Microwave, Oven",2.0,"Carpet, Mexican Tile, Other",0.0,175.75656800798137,0.010074380321665091,No HOA
21625410,555000.0,85718,-110.896603,32.331043,0.82,4965.8,1971-01-01,3,3.0,2864.0,2.0,"Dishwasher, Garbage Disposal, Refrigerator, Microwave, Oven",2.0,"Carpet, Natural Stone",6.0,193.7849162011173,0.008947387387387387,Low
21201707,550000.0,85750,-110.826648,32.31575,0.95,4028.0,1991-01-01,3,3.0,2758.0,2.0,"Compactor, Dishwasher, Garbage Disposal, Refrigerator, Microwave, Oven",2.0,"Mexican Tile, Natural Stone",0.0,199.41986947063089,0.007323636363636364,No HOA
21217997,550000.0,85718,-110.933653,32.329485,1.01,4394.0,1993-01-01,4,3.0,2924.0,3.0,"Dishwasher, Garbage Disposal, Refrigerator, Microwave, Oven",1.0,"Carpet, Ceramic Tile",0.0,188.0984952120383,0.00798909090909091,No HOA
21226279,550000.0,85750,-110.857463,32.31105,0.9,4078.52,1994-01-01,4,3.0,2816.0,2.0,"Dishwasher, Garbage Disposal, Refrigerator, Microwave, Oven",4.0,"Carpet, Mexican Tile",40.0,195.3125,0.007415490909090909,Low
21307251,536000.0,85750,-110.865044,32.29558,0.77,4683.0,1993-01-01,4,4.0,3797.0,3.0,"Dishwasher, Garbage Disposal, Refrigerator, Microwave, Oven",2.0,Ceramic Tile,30.0,141.164076902818,0.008736940298507462,Low
21314587,562500.0,85749,-110.704712,32.242066,3.4,5154.0,1984-01-01,4,3.0,3843.0,3.0,"Dishwasher, Garbage Disposal, Refrigerator, Microwave, Oven",2.0,"Carpet, Ceramic Tile, Wood, Other",22.0,146.37002341920376,0.009162666666666666,Low
21318984,567109.0,85737,-110.964597,32.404235,0.42,3485.0,2013-01-01,3,3.0,2700.0,3.0,"Dishwasher, Garbage Disposal, Microwave, Oven",1.0,"Carpet, Ceramic Tile",75.0,210.04037037037037,0.006145203126735777,Low
21706672,552000.0,85750,-110.87237,32.322947,0.83,6576.0,1990-01-01,5,3.0,4071.0,2.0,"Dishwasher, Garbage Disposal, Refrigerator, Microwave, Oven",2.0,"Carpet, Ceramic Tile, Other",0.0,135.59322033898306,0.01191304347826087,No HOA
21817527,569000.0,85718,-110.89741,32.326631,1.0,5636.05,1977-01-01,4,4.0,2793.0,2.0,"Dishwasher, Electric Range, Garbage Disposal, Lazy Susan, Pantry: Cabinet, Refrigerator, Appliance Color: Stainless, Countertops: Silestone, Microwave: ., Oven: .",2.0,"Carpet, Ceramic Tile",6.25,203.7235947010383,0.009905184534270651,Low
21823899,550000.0,85623,-110.922016,32.585102,0.19,3154.32,2008-01-01,2,3.0,2297.0,3.0,"Dishwasher, Double Sink, Garbage Disposal, Gas Range, Island, Pantry: Cabinet, Appliance Color: Stainless, Countertops: Granite, Microwave: GE, Oven: GE",1.0,"Carpet, Ceramic Tile",194.51,239.442751414889,0.005735127272727273,Medium
21823851,550000.0,85704,-110.97453,32.303114,2.43,5173.54,1951-01-01,5,3.0,3000.0,3.0,"Dishwasher, Double Sink, Electric Range, Garbage Disposal, Lazy Susan, Refrigerator, Appliance Color: Stainless, Countertops: Marble",1.0,Ceramic Tile,0.0,183.33333333333334,0.009406436363636363,No HOA
21912651,557000.0,85715,-110.850396,32.252949,0.58,4971.45,1963-01-01,4,4.0,3155.0,0.0,"Dishwasher, Double Sink, Garbage Disposal, Gas Range, Island, Pantry: Walk-In, Refrigerator, Water Purifier, Appliance Color: Stainless, Countertops: Granite",2.0,"Carpet, Ceramic Tile",119.66,176.54516640253567,0.0089254039497307,Medium
21914564,550000.0,85711,-110.863154,32.22372,0.59,3133.47,1961-01-01,5,3.0,3083.0,0.0,"Dishwasher, Double Sink, Freezer, Gas Range, Island, Microwave: yes, Oven: yes",1.0,"Carpet, Concrete, Wood",0.0,178.39766461239054,0.005697218181818182,No HOA
21920357,550000.0,85750,-110.817653,32.276435,0.53,4890.13,1981-01-01,5,3.0,3375.0,2.0,"Dishwasher, Double Sink, Garbage Disposal, Gas Range, Appliance Color: Stainless, Countertops: Granite, Microwave: Shelf, Oven: Built-in gas",3.0,"Ceramic Tile, Concrete, Mexican Tile, Wood",0.0,162.96296296296296,0.008891145454545455,No HOA
21331910,568963.0,85658,-111.069398,32.434828,0.21,892.04,2013-01-01,4,3.0,2760.0,2.0,"Dishwasher, Garbage Disposal, Refrigerator, Microwave, Oven",1.0,Concrete,38.0,206.14601449275364,0.0015678348152691826,Low
21803815,563000.0,85658,-111.052352,32.434883,0.83,7429.9,2013-01-01,4,3.0,2868.0,3.0,"Dishwasher, Double Sink, Garbage Disposal, Gas Range, Island, Pantry: Closet, Reverse Osmosis, Water Purifier, Appliance Color: Stainless, Countertops: GRANITE SLAB, Microwave: built in, Oven: WALL OVEN",1.0,Concrete,63.33,196.30404463040446,0.013196980461811723,Low
21401424,495000.0,85742,-111.060928,32.394661,3.32,4929.16,1994-01-01,4,4.0,3897.0,4.0,"Dishwasher, Garbage Disposal, Refrigerator, Microwave, Oven",1.0,"Carpet, Mexican Tile",17.0,127.02078521939954,0.009957898989898989,Low
21816429,557000.0,85623,-110.926474,32.586511,0.21,3557.58,2013-01-01,3,4.0,2819.0,3.0,"Dishwasher, Double Sink, Garbage Disposal, Gas Range, Island, Pantry: Walk-In, Refrigerator, Reverse Osmosis, Appliance Color: Stainless, Countertops: Granite, Microwave: GE Profile, Oven: GE Profile",2.0,"Carpet, Ceramic Tile",194.51,197.5877970911671,0.006387037701974865,Medium
21827531,562000.0,85749,-110.727649,32.258795,0.94,5304.36,1997-01-01,4,3.0,3525.0,3.0,"Dishwasher, Double Sink, Garbage Disposal, Gas Range, Island, Pantry: Closet, Refrigerator, Appliance Color: Stainless, Countertops: Granite, Microwave: Built-In, Oven: Built in  Convection",1.0,"Carpet, Ceramic Tile, Natural Stone",8.33,159.43262411347519,0.009438362989323842,Low
21611691,555000.0,85750,-110.853032,32.32219,0.14,5167.93,1999-01-01,3,3.0,2191.0,2.0,"Dishwasher, Garbage Disposal, Microwave, Oven",1.0,"Carpet, Ceramic Tile",107.0,253.30899132816066,0.009311585585585586,Medium
21901846,555000.0,85750,-110.821745,32.302083,0.56,3773.68,1978-01-01,4,2.0,2559.0,2.0,"Dishwasher, Double Sink, Electric Range, Garbage Disposal, Pantry: Cabinet, Refrigerator, Appliance Color: Stainless, Countertops: Quartz, Microwave: Stainless",1.0,"Natural Stone, Wood",5.0,216.88159437280189,0.006799423423423423,Low
21907937,568000.0,85716,-110.93219,32.224218,0.24,3943.5,1949-01-01,3,3.0,2852.0,1.0,"Desk, Dishwasher, Double Sink, Garbage Disposal, Gas Range, Island, Lazy Susan, Pantry: Closet, Prep Sink, Refrigerator, Appliance Color: Stainless, Oven: Under Range",1.0,"Natural Stone, Wood",0.0,199.1584852734923,0.006942781690140845,No HOA
21829834,537000.0,85718,-110.908785,32.325834,0.69,4929.25,1970-01-01,4,3.0,2656.0,2.0,"Dishwasher, Double Sink, Garbage Disposal, Gas Range, Pantry: Closet, Refrigerator, Appliance Color: Stainless, Countertops: Quartz, Microwave: ., Oven: .",1.0,Concrete,6.25,202.18373493975903,0.009179236499068901,Low
21408647,567796.0,85749,-110.736693,32.288927,0.99,1287.0,2014-01-01,3,3.0,3051.0,3.0,"Dishwasher, Garbage Disposal, Microwave, Oven",0.0,"Carpet, Ceramic Tile",75.0,186.10160603080956,0.002266659152230731,Low
